"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM193705161","smith111","KCM","1","value","27","","27","0","0","0","0","0","0","1","","6","0","0","0","0","","","","","1","","","1","","1","19370516","1","KAN05","CAG","w","regular","y"
"ASW193708080","smith111","ASW","2","value","0","4","4","1","0","0","0","2","0","2","1","0","0","1","0","0","0","0","0","0","","","","","","","19370808","0","CHI10","ASE","l","allstar","y"
"KCM193708290","smith111","KCM","1","value","9","","","5","0","","0","3","","2","","2","0","0","0","","","","","","","","","1","","","19370829","0","KAN05","SDO","l","exhibition","y"
"CAG193709080","smith111","KCM","1","value","19","","32","10","","","0","2","2","2","","9","0","0","0","0","","","","","","","","1","","","19370908","0","DAY03","CAG","l","lcs","y"
"CAG193709130","smith111","KCM","2","value","14","","24","7","","","0","3","","1","","4","1","1","0","0","","","","","1","","","","1","","19370913","0","MIL03","CAG","w","lcs","y"
"KCM193709170","smith111","KCM","2","value","12","","15","2","","","0","0","0","1","","4","0","0","0","1","","","","","1","","","","1","","19370917","0","KAN05","CAG","w","lcs","y"
"NNL193709200","smith111","NAL","1","value","24","","","7","","","","3","","","","","","","","1","","","","","","1","","1","","1","19370920","0","IND10","NNL","l","allstar",""
"NNL193709261","smith111","NAL","3","value","6","","8","2","","","1","2","","0","","2","0","0","0","0","","","","","","","","","1","","19370926","1","BAL09","NNL","w","allstar","y"
"KCM193710050","smith111","KCM","3","value","9","0","12","2","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","","","","","1","","19371005","0","DAV01","MLS","l","exhibition","y"
"MLS193710090","smith111","KCM","2","value","9","","19","5","","","0","6","","3","","","0","0","0","0","","","","","","1","","","1","","19371009","0","MAN01","MLS","l","exhibition","y"
"MLS193710110","smith111","KCM","1","value","27","","32","3","","","0","0","0","1","","3","0","0","0","0","","","","","1","","","1","","1","19371011","0","OKC01","MLS","w","exhibition","y"
"CAG193804220","smith111","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380422","0","MRT01","CAG","w","exhibition",""
"CAG193806180","smith111","KCM","1","value","27","","","7","","","0","0","0","","","","","","","","","","","","1","","","1","","1","19380618","0","CHI09","CAG","w","regular",""
"CAG193806280","smith111","KCM","2","value","15","","22","4","","","0","2","","3","","5","0","","","0","","","","","","","1","","1","","19380628","0","MIL03","CAG","w","regular","y"
"CAG193807120","smith111","KCM","1","value","27","","","7","","","","3","","","","","","","","","","","","","1","","","1","","1","19380712","0","STP02","CAG","w","exhibition",""
"CAG193807161","smith111","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380716","1","WIN01","CAG","w","regular",""
"KCM193807162","smith111","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","1","","1","","19380716","2","WIN01","CAG","w","regular",""
"KCM193807250","smith111","KCM","1","value","27","","","8","","","","2","","","","","","","","","","","","","1","","","1","","1","19380725","0","MRH01","CAG","w","exhibition",""
"KCM193808030","smith111","KCM","1","value","27","","34","8","1","","","3","","1","","","0","","","1","","","","","1","","","1","1","1","19380803","0","WIC01","MEM","w","regular","y"
"ASW193808210","smith111","ASW","2","value","12","0","16","3","1","0","0","1","1","1","0","3","0","0","0","0","0","0","1","0","1","","","","","","19380821","0","CHI10","ASE","w","allstar","y"
"CAG193808281","smith111","KCM","1","value","10","","","","","","","8","","","","","","","","","","","","","","1","","1","","","19380828","1","CHI09","CAG","l","exhibition",""
"CAG193808281","smith111","KCM","1","lower","10","","","","","","","6","","","","","","","","","","","","","","1","","1","","","19380828","1","CHI09","CAG","l","exhibition",""
"CAG193808281","smith111","KCM","1","upper","10","","","","","","","9","","","","","","","","","","","","","","1","","1","","","19380828","1","CHI09","CAG","l","exhibition",""
"BIR193809042","smith111","KCM","1","value","21","","","10","","","","6","","","","","","","","","","","","","1","","","1","","1","19380904","2","BIR01","BIR","w","regular",""
"MEM193904160","smith111","KCM","1","value","15","","","","","","","2","","","","","","","","","","","","","1","","","1","","1","19390416","0","MNL01","MEM","w","exhibition",""
"HOM193904231","smith111","KCM","2","value","9","0","12","2","1","0","0","1","1","2","0","4","0","0","0","0","0","1","0","0","","","","","1","","19390423","1","NOL01","HOM","l","exhibition","y"
"HOM193904250","smith111","KCM","3","value","9","0","16","5","1","0","0","4","2","0","0","2","0","0","0","0","0","0","0","0","","","","","1","","19390425","0","NOL01","HOM","l","exhibition","y"
"KCM193904300","smith111","KCM","1","value","18","5","26","7","2","0","0","5","3","1","0","4","0","0","0","1","0","0","1","0","","","","1","","","19390430","0","DAL01","CAG","w","exhibition","y"
"KCM193905040","smith111","KCM","2","value","12","","","1","1","","","0","","","","6","","","","","","","","","","","","","1","","19390504","0","TUL01","CAG","w","exhibition",""
"KCM193905141","smith111","KCM","1","value","27","0","34","7","1","0","0","2","2","1","0","5","0","0","0","1","0","0","0","1","1","","","1","","1","19390514","1","KAN05","MEM","w","regular","y"
"CAG193905200","smith111","KCM","1","value","24","0","33","6","0","0","1","4","1","1","0","2","0","0","0","0","0","2","0","0","","1","","1","","1","19390520","0","CHI09","CAG","l","regular","y"
"KCM193905281","smith111","KCM","2","value","9","0","9","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","1","","1","","19390528","1","KAN05","ATN","w","regular","y"
"KCM193905301","smith111","KCM","1","value","20","0","31","7","0","1","0","6","3","2","0","10","1","1","0","2","0","3","0","1","","1","","1","","","19390530","1","KAN05","CV9","l","regular","y"
"KCM193906041","smith111","KCM","2","value","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","1","","1","","19390604","1","KAN05","SSA","w","regular","y"
"KCM193906042","smith111","KCM","3","value","3","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","","1","","1","","19390604","2","KAN05","SSA","w","regular","y"
"MEM193906112","smith111","KCM","1","value","21","","","9","","","","1","","","","","","","","","","","","","1","","","1","","1","19390611","2","OKC01","MEM","w","regular",""
"MEM193906140","smith111","KCM","4","value","3","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1","","19390614","0","WIC01","MEM","l","regular","y"
"CV9193906181","smith111","KCM","1","value","27","","33","7","0","0","0","0","0","0","","8","0","0","0","0","","","","","1","","","1","","1","19390618","1","CLE07","CV9","w","regular","y"
"KCM193907021","smith111","KCM","1","value","27","0","36","10","0","1","0","2","1","2","0","8","0","0","0","2","0","1","0","0","","","","1","","","19390702","1","KAN05","CAG","w","regular","y"
"KCM193907091","smith111","KCM","1","value","27","0","35","5","1","0","0","5","1","2","0","8","2","0","0","0","0","2","0","2","","1","","1","","1","19390709","1","KAN05","SSA","l","regular","y"
"KCM193907142","smith111","KCM","1","value","27","","","6","","","","0","0","","","9","","","","","","","","","1","","","1","","1","19390714","2","WIN01","CAG","w","exhibition",""
"CAG193907190","smith111","KCM","1","value","12","0","18","3","0","1","0","2","2","2","0","2","0","1","0","1","0","0","0","0","","","","1","","","19390719","0","REG01","CAG","w","regular","y"
"KCM193907230","smith111","KCM","1","value","17","0","28","6","1","0","0","4","2","3","0","4","1","0","0","1","0","0","0","0","","","","1","","","19390723","0","BIS01","CAG","l","exhibition","y"
"CAG193907301","smith111","KCM","2","value","15","0","17","3","0","0","0","1","1","1","0","3","0","0","0","0","1","1","0","0","1","","","","1","","19390730","1","CHI09","CAG","w","regular","y"
"TLC193908010","smith111","KCM","1","value","3","0","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","1","","","19390801","0","DCT02","TLC","w","regular","y"
"ASW193908060","smith111","ASW","2","value","12","0","12","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","","","","","","","19390806","0","CHI10","ASE","w","allstar","y"
"KCM193908080","smith111","KCM","1","value","27","","","5","","","","0","","","","12","","","","","","","","","1","","","1","","1","19390808","0","OKC01","TLC","w","regular",""
"MEM193908130","smith111","KCM","2","value","9","0","13","3","1","0","0","0","0","1","0","4","0","0","0","0","1","2","0","0","1","","","","1","","19390813","0","MEM02","MEM","w","regular","y"
"ASE193908270","smith111","ASW","3","value","9","0","17","4","1","1","0","4","4","2","0","0","0","0","0","0","0","0","0","0","","","","","1","","19390827","0","NYC16","ASE","l","allstar","y"
"KCM193908310","smith111","KCM","1","value","27","0","36","8","0","1","0","1","1","2","0","12","0","0","0","2","0","0","0","1","1","","","1","","1","19390831","0","OKC01","SSA","w","lcs","y"
"KCM193909031","smith111","KCM","2","value","6","0","7","0","0","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","1","","","","1","","19390903","1","KAN05","SSA","w","lcs","y"
"KCM193909040","smith111","KCM","2","value","9","0","12","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","1","","1","","19390904","0","KAN05","SSA","w","lcs","y"
"MEM193909080","smith111","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390908","0","MEM02","MEM","l","exhibition",""
"MEM193909120","smith111","KCM","1","value","27","","","","","","","3","","","","8","","","","","","","","","1","","","1","","1","19390912","0","MTG01","MEM","w","exhibition",""
"MEM193909130","smith111","KCM","3","value","3","","3","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","","1","","1","","19390913","0","MAC01","MEM","w","exhibition","y"
"MEM193909171","smith111","KCM","1","value","27","","32","7","1","0","0","1","","0","","3","0","0","0","1","","","","","1","","","1","","1","19390917","1","NOL01","MEM","w","exhibition","y"
"MEM193909200","smith111","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","1","","1","","19390920","0","MNL01","MEM","w","exhibition",""
"MEM193909220","smith111","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390922","0","LRK01","MEM","l","exhibition",""
"KCM193909241","smith111","KCM","1","value","27","","","7","","","","2","","","","","","","","","","","","","1","","","1","","1","19390924","1","OKC01","MEM","w","exhibition",""
"BIR194005122","smith111","KCM","1","value","2","","9","5","0","0","0","4","","0","0","1","2","0","0","","0","","","","","1","","1","","","19400512","2","BIR01","BIR","l","regular","y"
"MEM194005160","smith111","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400516","0","LRK02","MEM","w","exhibition",""
"MEM194005191","smith111","KCM","1","value","27","","36","5","1","0","0","3","","1","","1","0","0","0","0","","","","","1","","","1","","1","19400519","1","MEM02","MEM","w","regular","y"
"KCM194005240","smith111","KCM","3","value","3","","3","0","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19400524","0","WIC01","MEM","w","regular","y"
"KCM194005262","smith111","KCM","1","value","21","","24","3","0","0","1","1","1","1","","5","0","0","0","0","","","","","1","","","1","","1","19400526","2","KAN05","MEM","w","regular","y"
"CV9194006022","smith111","KCM","2","value","3","","3","0","0","0","0","0","","0","0","3","0","0","0","0","0","","","","","","1","","1","","19400602","2","CLE06","CV9","w","regular","y"
"KCM194006092","smith111","KCM","2","value","7","","13","4","0","0","0","4","","2","0","2","0","0","0","1","0","","","","","1","","","1","","19400609","2","KAN05","CAG","l","regular","y"
"CAG194006161","smith111","KCM","2","value","1","","1","0","0","0","0","0","","0","0","0","0","0","0","","0","","","","","","","","1","","19400616","1","CHI09","CAG","w","regular","y"
"HOM194006200","smith111","KCM","1","value","15","","24","7","0","0","0","4","","2","0","","0","0","0","1","0","","","","","1","","1","","","19400620","0","PIT06","HOM","l","exhibition","y"
"IN8194006270","smith111","KCM","3","value","3","","4","1","0","0","0","0","","0","0","3","0","0","0","","0","","","","","","","","1","","19400627","0","IND10","IN8","l","regular","y"
"IN8194006280","smith111","KCM","3","value","3","","","3","","","","2","","","","","","","","","","","","","","1","","","1","","19400628","0","IND10","IN8","l","regular",""
"KCM194006301","smith111","KCM","1","value","21","","33","9","1","1","0","5","","3","0","6","0","0","0","1","0","","","","","1","","1","","","19400630","1","KAN05","SNO","l","regular","y"
"KCM194007040","smith111","KCM","1","value","27","","33","3","0","0","0","2","1","1","","14","0","0","0","1","","","","","1","","","1","","1","19400704","0","KAN05","BIR","w","regular","y"
"KCM194007072","smith111","KCM","1","value","21","","25","3","1","0","0","1","","0","","4","0","0","0","0","","","","","1","","","1","","1","19400707","2","KAN05","MEM","w","regular","y"
"CAG194007281","smith111","KCM","3","value","8","","11","3","0","0","0","2","","1","0","3","0","0","0","0","0","","","","","","","","1","","19400728","1","CHI09","CAG","w","regular","y"
"KCM194008020","smith111","KCM","3","value","17","","21","2","0","0","0","1","","3","0","12","0","0","0","0","0","","","","","","","","1","","19400802","0","BEL01","IN8","t","regular","y"
"BIR194008041","smith111","KCM","2","value","3","","4","1","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19400804","1","BIR01","BIR","l","regular","y"
"SNO194008120","smith111","KCM","3","value","","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19400812","0","TUL01","SNO","w","regular",""
"KCM194008140","smith111","KCM","3","value","9","","10","0","0","0","0","0","0","1","0","7","0","0","0","0","0","","","","","","","","1","","19400814","0","SHW01","IN8","w","regular","y"
"ASW194008180","smith111","ASW","4","value","9","0","15","4","0","1","0","3","2","0","0","3","1","0","0","0","0","0","0","0","","","","","1","","19400818","0","CHI10","ASE","l","allstar","y"
"KCM194009022","smith111","KCM","1","value","21","","","4","","","","0","0","","","","","","","","","","","","1","","","1","","1","19400902","2","OKC01","BIR","w","regular",""
"CAG194009081","smith111","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400908","1","CHI09","CAG","w","regular",""
"MEM194105150","smith111","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","","","","19410515","0","LRK02","MEM","l","regular",""
"CAG194105182","smith111","KCM","1","value","12","","","","","","","4","","","","","","","","","","","","","","","","1","","","19410518","2","CHI10","CAG","l","regular",""
"KCM194105200","smith111","KCM","1","value","12","","16","3","0","0","0","1","0","1","0","","0","0","0","","0","","","","","","","1","","","19410520","0","SPR05","MEM","l","regular","y"
"KCM194105210","smith111","KCM","1","value","33","","","","","","","4","","","","","","","","","","","","","","","","1","","1","19410521","0","MUS01","MEM","t","regular",""
"KCM194105250","smith111","KCM","2","value","15","","22","7","0","0","0","2","","2","0","2","0","0","0","1","0","","","","1","","","","","","19410525","0","KAN05","MEM","w","regular","y"
"KCM194106012","smith111","KCM","1","value","21","","27","7","2","0","0","3","3","0","","1","0","0","0","2","","","","","1","","","1","","1","19410601","2","KAN05","JAX","w","regular","y"
"KCM194106110","smith111","KCM","1","value","36","","42","6","0","0","0","0","0","2","","12","0","0","0","2","","","","","1","","","1","","1","19410611","0","KAN05","CAG","w","regular","y"
"KCM194106292","smith111","KCM","1","value","21","","26","7","0","0","0","2","","1","","3","0","0","0","0","","","","","1","","","1","","1","19410629","2","KAN05","NY5","w","exhibition","y"
"CAG194107040","smith111","KCM","2","value","15","","19","4","0","0","0","1","","0","0","1","0","0","0","0","0","","","","","","","","1","","19410704","0","STL07","CAG","w","regular","y"
"KCM194107070","smith111","KCM","1","value","27","","35","7","0","0","0","2","","2","","8","0","0","0","0","","","","","1","","","1","","1","19410707","0","KAN05","CAG","w","regular","y"
"KCM194107110","smith111","KCM","1","value","27","","","","","","","3","","","","","","","","","","","","","1","","","1","","1","19410711","0","WFL01","BIR","w","regular",""
"PH5194107170","smith111","KCM","2","value","18","","","2","","","","1","1","","","9","","","","","","","","","1","","","","1","","19410717","0","PHI17","PH5","w","exhibition",""
"NY6194107201","smith111","KCM","2","value","12","","16","4","0","0","0","2","2","1","0","1","0","0","0","","0","","","","","","","","1","","19410720","1","NYC16","NY6","w","exhibition","y"
"NY5194107240","smith111","KCM","1","value","27","","37","8","0","1","2","2","2","3","","10","0","0","0","0","","","","","1","","","1","","1","19410724","0","HRB01","NY5","w","exhibition","y"
"ASW194107270","smith111","ASW","1","value","9","0","14","2","0","0","0","2","0","0","0","3","0","0","0","1","0","2","0","1","","1","","1","","","19410727","0","CHI10","ASE","l","allstar","y"
"KCM194107300","smith111","KCM","2","value","21","","","3","","","","0","0","","","5","","","","","","","","","1","","","","1","","19410730","0","CHA01","JAX","w","regular",""
"SNO194108032","smith111","KCM","2","value","9","","9","0","0","0","0","0","0","0","0","1","0","0","0","","0","","","","1","","","","1","","19410803","2","CLE06","SNO","w","regular","y"
"KCM194108102","smith111","KCM","1","value","21","","28","8","1","0","0","3","","0","","5","0","0","0","1","","","","","1","","","1","","1","19410810","2","KAN05","SNO","w","regular","y"
"KCM194108120","smith111","KCM","1","value","9","","12","4","0","0","0","1","0","0","0","2","0","0","0","1","0","","","","","","","1","","","19410812","0","DAV01","SNO","l","regular","y"
"KCM194108171","smith111","KCM","1","value","27","","32","4","1","0","0","0","0","1","","7","0","0","0","0","","","","","1","","","1","","1","19410817","1","KAN05","BLG","w","exhibition","y"
"NW2194108241","smith111","KCM","2","value","12","","17","3","0","0","0","1","1","2","0","2","0","0","0","0","0","","","","","","","","1","","19410824","1","NYC16","NW2","w","exhibition","y"
"CAG194108310","smith111","KCM","2","value","9","","","2","","","","0","","","","","","","","","","","","","","","","","1","","19410831","0","CHI10","CAG","w","regular",""
"KCM194109020","smith111","KCM","1","value","9","","13","3","0","0","0","1","","1","0","","0","0","0","","0","","","","1","","","1","","","19410902","0","BEL01","CAG","w","regular","y"
"CAG194109142","smith111","KCM","1","value","9","","","","","","","0","","","","","","","","","","","","","1","","","1","","","19410914","2","DET04","CAG","w","exhibition",""
"MLS194110050","smith111","KCM","2","value","9","","14","4","","","0","0","0","1","","6","0","0","0","0","","","","","","","","","1","","19411005","0","STL07","MLS","l","exhibition","y"
"KCM194204150","smith111","KCM","4","value","9","","","","","0","0","2","","1","","1","0","0","0","","","","","","1","","","","1","","19420415","0","PTA01","JAX","w","exhibition",""
"BIR194204191","smith111","KCM","2","value","3","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","19420419","1","BIR01","BIR","l","exhibition","y"
"KCM194204261","smith111","KCM","1","value","21","","35","11","0","0","0","4","","1","0","0","0","1","0","","0","","","","","","","1","","","19420426","1","NOL01","HOM","w","exhibition","y"
"MEM194205032","smith111","KCM","2","value","9","","11","2","0","0","0","0","","0","0","","0","0","0","","0","","","","","","","","1","","19420503","2","MEM02","MEM","w","exhibition","y"
"CAG194205101","smith111","KCM","1","value","27","","36","7","0","0","0","4","","0","","6","0","0","0","0","","","","","1","","","1","","1","19420510","1","CHI10","CAG","w","regular","y"
"KCM194205190","smith111","KCM","1","value","27","","","","","","","3","","","","","","","","","","","","","","1","","1","","1","19420519","0","MUS01","MEM","l","regular",""
"ASD194205240","smith111","KCM","2","value","9","0","9","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","","","","1","","19420524","0","CHI11","ASD","w","exhibition","y"
"KCM194205301","smith111","KCM","1","value","27","","36","7","0","1","0","4","","1","","6","0","0","0","0","","","","","1","","","1","","1","19420530","1","KAN05","CAG","w","regular","y"
"KCM194206020","smith111","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420602","0","OKC01","BIR","w","regular",""
"BIR194206071","smith111","KCM","1","value","24","","43","17","1","0","0","12","12","2","","4","0","0","0","2","","","","","","1","","1","","1","19420607","1","BIR01","BIR","l","regular","y"
"CCB194206150","smith111","KCM","2","value","6","","7","2","0","0","0","0","","0","0","2","0","0","0","0","0","","","","1","","","","1","","19420615","0","YOU01","CCB","w","regular","y"
"HOM194206180","smith111","KCM","2","value","13","","19","3","0","0","0","2","","4","0","2","0","0","0","0","0","","","","","1","","","1","","19420618","0","WAS09","HOM","l","exhibition","y"
"KCM194206220","smith111","KCM","1","value","27","","","9","","","","3","","","","","","","","","","","","","1","","","1","","1","19420622","0","BEL01","MEM","w","regular",""
"CAG194206280","smith111","KCM","2","value","27","","36","7","0","0","1","4","","3","0","4","0","1","0","1","0","","","","1","","","","1","","19420628","0","MIL03","CAG","w","regular","y"
"MEM194207041","smith111","KCM","1","value","29","","45","14","2","0","0","7","","4","","2","0","0","0","1","","","","","","1","","1","","1","19420704","1","MEM02","MEM","l","regular","y"
"KCM194207261","smith111","KCM","1","value","15","","24","10","0","0","1","7","","1","0","6","0","0","0","1","0","","","","","1","","1","","","19420726","1","CHI11","MEM","l","regular","y"
"NY6194208022","smith111","KCM","2","value","9","","10","0","0","0","0","0","0","1","0","4","0","0","0","","0","","","","","","","","1","","19420802","2","NYC16","NY6","w","exhibition","y"
"PH5194208060","smith111","KCM","2","value","18","","25","4","0","0","0","2","","3","0","8","0","0","0","","0","","","","1","","","","1","","19420806","0","PHI17","PH5","w","exhibition","y"
"ASW194208160","smith111","ASW","1","value","9","0","13","4","2","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","","","","1","","","19420816","0","CHI10","ASE","l","allstar","y"
"CI2194208210","smith111","KCM","3","value","9","","11","2","0","0","0","0","0","0","0","3","0","0","0","0","0","","","","","","1","","1","","19420821","0","CIN07","CI2","w","exhibition","y"
"HOM194209100","smith111","KCM","1","value","15","0","22","5","0","0","0","0","0","2","0","1","1","0","0","1","0","0","1","0","1","","","1","","","19420910","0","PIT06","HOM","w","championship","y"
